"","Age","b_mortality","p.SCS_AF","p.ED_AF","p.HOSP_AF","pSp.SCS_AF","pSp.ED_AF","pSp.HOSP_AF"
"71",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"72",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"73",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"74",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"75",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"76",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"77",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"78",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"79",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"80",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"81",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"82",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"83",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"84",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"85",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"86",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"87",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"88",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"89",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"90",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"91",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"92",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"93",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"94",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"95",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"96",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"97",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"98",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"99",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"100",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"101",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"102",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"103",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"104",20,0.000748169550206512,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"105",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"106",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"107",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"108",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"109",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"110",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"111",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"112",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"113",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"114",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"115",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"116",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"117",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"118",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"119",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"120",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"121",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"122",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"123",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"124",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"125",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"126",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"127",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"128",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"129",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"130",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"131",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"132",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"133",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"134",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"135",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"136",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"137",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"138",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"139",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"140",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"141",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"142",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"143",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"144",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"145",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"146",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"147",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"148",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"149",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"150",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"151",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"152",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"153",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"154",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"155",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"156",21,0.000838797830510885,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"157",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"158",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"159",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
