,Age,b_mortality,p.SCS_AF,p.ED_AF,p.HOSP_AF,pSp.SCS_AF,pSp.ED_AF,pSp.HOSP_AF
122,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
123,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
124,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
125,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
126,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
127,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
128,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
129,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
130,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
131,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
132,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
133,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
134,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
135,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
136,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
137,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
138,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
139,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
140,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
141,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
142,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
143,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
144,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
145,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
146,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
147,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
148,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
149,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
150,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
151,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
152,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
153,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
154,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
155,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
156,25,0.001057478,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
157,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
158,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
